ResponseID,Date_submitted,Last_page,Start_language,Seed,date_begun,date_lastaction,Are_you_a_stude.._,I_understand_th.._,I_understand_th.._,I_have_talked_t.._,focusgroup_participant,focusgroup_number,firsttime_completingsurvey,age,school_yesorno,gradeoryear,uni_program,goodatschool_important,adultwhocares_atschool,accepted_atschool,supportedatschool,safe_atschool,hwdsb_scale,pronouns,pronouns_dummy,brothers,numberofbrothers,sisters,numberofsisters,nosibs,sibs_comments,sibcount,postcode,postcode_povertycoded,postcode_covidcoded,white,southasian,chinese,black,filippino,latinx,arab,southeastasian,westasian,korean,japanese,other,politicalparty,politicalparty_other,green_veg,carrots_etc,other_veg,citrusandberries,other_fruits,fullfat_dairy,lowfat_dairy,eggs,nutslegumesandpulses,fishandseafood,processedmeats,other_meat,refined_grains,whole_grains,sweet_bakedgoods,fastfoods,ssbs,juiceandsmoothies,dietq_scale,foodsec1_percep,foodsec2_exp,dietary_restrictions,dietaryrestrictions_comments,worried,sad,pain,tired,annoyed,problemswschoolwork,problemswsleep,problemswdailyroutine,canjoinactivities,chudbehav_scale,chudfeelings_scale,chudbehavs_scale,chudfull_scale,precovid_cantril,covid_cantrill,cantrill_changewcovid,optimistic,useful,relaxed,dealingwproblemswell,thinkingclearly,feelingclosetoppl,decisive,edinborough_scale,bedtime_lastnight,bedtime_lastnight_numeric,bedtime_lastnight_simplified,coded_bedtimelastnight,wakeuptime_thisAM,wakeuptime_thismorn_numeric,wakeuptime_thisAM_simplified,lastnight_hoursslept,usualschoolbedtime,usualschoolbedtime_simple,usualweekendbedtime,usualweekendbedtime_simplified,usualweekendwakeuptime_simplified,usualweekendwakeuptime,usualweekend_hoursslept,usualsleepdisruptions,usualsleepdisruptions2,sleepscale,overallsleepchanges_covid,overallsleepqualchange_covidcoded,activity_yesterday_mins,activityyesterday_coded,walkruncycle,skate,sportsandgym,danceandmartialarts,domesticlabour,overallphysactivitychange_covid,overallphysactivitychangecovid_coded,personalcare_dailyroutine_mins,personalcarechange_covid,personalcarechange_covid,handwashing,handwashing_coded,handwashingchange_covid,vidwatching_freq,socialmed_freq,singleplayergames_freq,multiplayergames_freq,screensasdistractionchange_covid,paidjob_freq,volunteering_freq,leadershipandactivism_freq,heavyschoolwork_freq,books,magazines,audiobooksandpodcasts,friendsinperson,friendsonline,talktofamily_inhouse,talktofamily_outofhousehold,cook_bake,nature,art,creativewriting,playmusic,hobbies,gamesandpuzzles,anythingelseabouttimeuse,anythingunusualaboutthelastfewweeks,What_else_would.._,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,29-Jan-21,7,en,1217769241,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,18,"YES, I go to school",13,Post graduate in high school. ,,,,,,,She/her,0,1,1,0,,0,,1,L8B,L8B,L8B,0,0,0,0,0,1,0,0,0,0,0,Atheists ,DontKnow,,4,4,4,3,1,,,2,4,2,-2,2,1,3,-1,0,,2,,1,1,1,sensitivities to dairy,2,5,3,5,5,5,5,4,5,,20,19,39,10,5,-5,2,1,2,1,2,1,1,10,Later than 1:30 AM,2:00:00,2,6,Between 11 AM and noon,11:30:00,11.5,9.5,Between 11:30PM and 12:30AM,0,Later than 1:30AM,2,Later than noon,13,11,4,5,15,A lot more.,2,,,Once every few weeks.,Never.,Never.,Never.,A few times a week.,A lot less.,-2,Fewer than 15,A lot less.,-2,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A lot more.,More than once a day.,More than once an hour- I've already done this at least 3 times while filling out this survey.,A few times a week.,A few times a week.,A lot more.,0,0,0,Every week.,1,0,5,1,5,5,2,4,0,0,0,5,0,0,,,"I realized how I took my family for granted (both humans and pets). So the time I've spent with them I cherish, because I've realized (from people dying of covid and other factors) that anyone's life can be easily taken away. No matter what you do, even if you were to stay safe, something might happen. 
So I've realized that the time spent with people who I care about is something to be held dearly, and to learn from them. ",,,,,,,,,133.04,,,,,,,,,,,,,,,,,195.84,,,,,,,,,,,,,,,,,,,,,,154.73,,,,,,,,,,82.49,,,,698.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.61
388,29-Jan-21,7,en,2075534915,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,14,"YES, I go to school",9,,4,1,2,3,1,11,NB,0,1,2,1,2,0,,2,L8H,L8H,L8H,1,0,0,0,0,0,0,0,0,0,1,,DontKnow,,0,1,0,0,0,2,2,0,0,0,-1,2,1,0,0,-1,-1,0,5,1,2,0,,5,5,4,1,1,5,5,5,5,,16,20,36,2,1,-1,1,1,2,1,1,1,2,9,Later than 1:30 AM,2:00:00,2,6,Later than noon,13:00:00,13,11,Later than 1:30AM,2,Later than 1:30AM,2,Later than noon,13,11,1,5,12,A lot less.,-2,Fewer than 15,0,Never.,Never.,Never.,Never.,Never.,A little bit less.,-1,Fewer than 15,A lot less.,-2,Fewer than 3 times per day.,0,About the same.,A few times a week.,More than once an hour- I've already done this at least 3 times while filling out this survey.,Once every few weeks.,A few times a week.,A lot more.,0,0,0,Never.,3,0,1,0,5,5,0,0,0,0,5,5,5,0,,,,,,,,,,,,179.29,,,,,,,,,,,,,,,,,179.99,,,,,,,,,,,,,,,,,,,,,,61.53,,,,,,,,,,85.02,,,,629.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.69
389,29-Jan-21,7,en,508618099,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,13,"YES, I go to school",8,,3,3,3,3,4,16,Refused,1,1,,1,,0,,2,L8L,L8L,L8L,1,0,0,0,0,0,0,0,0,0,0,,DontKnow,,0,1,1,3,3,2,3,0,0,1,0,3,2,0,0,0,0,4,23,2,2,0,,2,1,1,4,1,5,5,3,2,,9,15,24,10,7,-3,2,2,5,1,4,4,5,23,Later than 1:30 AM,2:00:00,2,6,Later than noon,13:00:00,13,11,Between 10PM and 11:30PM,-1.25,Before 9PM,-3.5,Between 11AM and noon,11.5,15,6,4,16,A lot more.,2,Fewer than 15,0,Once every few weeks.,Once every few weeks.,Once every few weeks.,Once every few weeks.,About once a week.,A little bit less.,-1,Fewer than 15,A little bit less.,-1,3-5 times per day.,1,A lot more.,More than once a day.,More than once an hour- I've already done this at least 3 times while filling out this survey.,More than once a day.,More than once a day.,A lot more.,0,0,0,Once every few weeks.,0,0,0,2,5,5,4,1,1,0,0,3,,1,I don't go outside no more  and its hard to do online school work I miss another of days for online school because I play my ps4 all nite long because I can't go outside and play with my friends ,I need to go back to school because online is to hard and my computer is slow thats why I don't go online school my mom yells at me to go on and I do but I really don't listen to the teacher online ,Me and my family try to make  are day fun by playing games or play fighting with my dad when he comes home there are 7 of us in my house or we try to go ice skating and play with my dog  my dad is the only one that works in my house I will help my mom out when she tell us to help clean the house but I don't really want to do that all I want to do is go online and  play my ps4 ,,,,,,,,,140.7,,,,,,,,,,,,,,,,,179.05,,,,,,,,,,,,,,,,,,,,,,40.65,,,,,,,,,,63.38,,,,344.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
391,29-Jan-21,7,en,541232934,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,,,Yes,17,"YES, I go to school",12,,2,,2,,3,7,She/her,0,1,,1,,0,,2,L8L,L8L,L8L,0,0,0,0,0,1,0,0,0,0,0,,,,1,3,3,3,3,3,3,2,1,0,-2,3,2,3,-2,,-3,,,0,0,0,,2,4,2,5,3,5,4,4,3,,16,16,32,4,5,1,4,2,2,3,3,2,3,19,Later than 1:30 AM,2:00:00,2,6,Between 8 AM and 9 AM,8:30:00,8.5,6.5,Between 12:30AM and 1:30AM,1,Between 12:30AM and 1:30AM,1,Between 7AM and 8AM,7.5,6.5,5,5,16,About the same.,0,,,Never.,Never.,Never.,Once every few weeks.,A few times a week.,About the same.,0,30-60,A little bit more.,1,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A little bit more.,Every day or almost every day.,More than once an hour- I've already done this at least 3 times while filling out this survey.,Never.,Never.,A lot more.,3,0,0,Never.,0,0,1,0,4,4,4,1,1,3,0,4,0,1,,,,,,,,,,,,186.79,,,,,,,,,,,,,,,,,241.6,,,,,,,,,,,,,,,,,,,,,,82.62,,,,,,,,,,97.2,,,,454.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.83
392,29-Jan-21,7,en,1965929674,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,17,"YES, I go to school",12,,3,3,3,2,3,14,She/her,0,1,2,1,1,0,,2,HWDSB,HWDSB,HWDSB,1,0,0,0,0,0,0,0,0,0,0,,NDP,I _漘� Jagmeet,0,0,0,0,0,2,1,0,0,0,0,0,0,0,-1,-3,-3,0,-4,0,0,1,vegetarian,5,5,5,5,5,5,5,5,5,,25,20,45,2,1,-1,1,1,1,1,1,1,1,7,Later than 1:30 AM,2:00:00,2,6,Later than noon,13:00:00,13,11,Later than 1:30AM,2,Later than 1:30AM,2,Later than noon,13,11,6,5,17,A lot more.,2,Fewer than 15,0,Never.,Never.,Never.,Never.,Never.,A lot less.,-2,15-30,A little bit less.,-1,More than 10 times per day.,4,A lot more.,More than once a day.,More than once an hour- I've already done this at least 3 times while filling out this survey.,Once every few weeks.,Never.,A lot more.,4,0,1,Never.,0,0,4,1,4,1,1,0,0,0,0,4,0,0,,,It's bad ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,29-Jan-21,7,en,1750456478,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,18,"YES, I go to school",12,,4,4,4,4,4,20,,,1,1,1,2,0,,2,L8N ,L8N ,L8N ,0,1,0,0,0,0,0,0,0,0,0,,LIB,,2,3,3,2,3,2,3,0,0,0,0,2,0,0,-1,-2,-3,2,16,0,0,1,"Religious, _岩Hindu_褲 no beef/pork,etc",2,2,1,5,1,1,1,4,5,,11,11,22,8,5,-3,3,2,3,2,1,2,3,16,Later than 1:30 AM,2:00:00,2,6,Later than noon,13:00:00,13,11,Between 10PM and 11:30PM,-1.25,Later than 1:30AM,2,Later than noon,13,11,6,5,17,A little less.,-1,15-30,1,Once every few weeks.,Never.,Never.,Never.,A few times a week.,A lot less.,-2,15-30,About the same.,0,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A lot more.,More than once a day.,A few times a day.,Never.,Never.,A lot more.,5,0,0,Most weeks.,3,1,4,0,1,5,4,1,0,0,,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,29-Jan-21,7,en,2096129139,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",10,,3,2,3,3,3,14,She/her,0,1,1,1,2,0,,2,L8P,L8P,L8P,0,0,0,0,0,0,1,0,0,0,0,Religion: Islam,NDP,,1,0,1,2,2,1,3,0,1,0,0,2,2,2,-2,-3,-3,3,12,,,1,no pork,2,2,3,4,2,3,2,4,2,,13,11,24,6,5,-1,3,2,4,3,3,3,3,21,Later than 1:30 AM,2:00:00,2,6,Later than noon,13:00:00,13,11,Between 12:30AM and 1:30AM,1,Later than 1:30AM,2,Later than noon,13,11,2,4,12,About the same.,0,30-60,2,Once every few weeks.,Once every few weeks.,Once every few weeks.,A few times a week.,Every day or almost every day.,About the same.,0,15-30,A little bit less.,-1,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A little bit more.,A few times a week.,A few times a day.,More than once a day.,About once a week.,About the same.,,,,Once every few weeks.,1,1,1,,1,4,2,1,1,1,,,4,1,I find the motivation to study a lot less than before,"No, sorry","School seems okay, but I study a lot less, and kind of have a harder time to submit the tasks on time. More of lack of motivation than not understanding or anything else",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,5,en,1820978420,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,16,"YES, I go to school",11,,4,2,3,1,4,14,She/her,0,1,2,1,1,0,,2,L8J,L8J,L8J,0,0,0,0,0,0,1,0,0,0,0,,NDP,,3,3,3,3,2,3,1,0,3,0,0,3,2,1,0,0,-2,0,25,2,2,1,sensitivities to acidic things,5,4,5,5,5,5,5,5,5,,24,20,44,3,1,-2,2,3,1,1,2,5,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,29-Jan-21,7,en,1174030567,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,16,"YES, I go to school",11,,3,2,3,3,4,15,She/her,0,0,,1,1,0,,1,L9H,L9H,L9H,1,0,0,0,0,0,0,0,0,0,0,,DontKnow,,2,1,2,1,1,4,3,2,0,0,-2,4,1,2,-1,-1,-1,4,22,0,0,0,,2,1,1,3,1,1,1,2,2,,8,6,14,8,6,-2,4,3,3,3,3,4,4,24,Between 12:30 AM and 1:30 AM,1:00:00,1,5,Between 7 AM and 8 AM,7:30:00,7.5,6.5,Between 12:30AM and 1:30AM,1,Later than 1:30AM,2,Between 9AM and 10AM,9.5,7.5,3,2,10,A lot less.,-2,30-60,2,About once a week.,Never.,Never.,Never.,About once a week.,A little bit less.,-1,15-30,A little bit less.,-1,Fewer than 3 times per day.,0,A lot more.,More than once a day.,A few times a day.,About once a week.,Every day or almost every day.,A little bit more.,3,0,0,Once every few weeks.,2,1,1,2,3,5,2,1,1,1,2,3,0,1,I've made many online friends and found new content creators I enjoy watching.,Drama on social media involving the _焉fandom' im in has stressed me out.,My living room is important to me because that's where my family sits and spends time together when we aren't in our rooms or eating dinner.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,29-Jan-21,7,en,1594096936,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,17,"YES, I go to school",12,,4,3,4,4,3,18,She/her,0,0,,0,,1,,0,L9H,L9H,L9H,1,0,0,0,0,0,0,0,0,0,0,,NDP,,3,2,2,4,3,3,3,2,1,1,-1,4,2,1,-2,-1,-2,4,29,0,0,1,lactose intolerant ,2,2,1,3,2,1,1,2,4,,10,8,18,8,7,-1,3,3,1,3,3,2,3,18,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Between 8 AM and 9 AM,8:30:00,8.5,9.75,Between 10PM and 11:30PM,-1.25,Between 11:30PM and 12:30AM,0,Between 9AM and 10AM,9.5,9.5,3,4,10,About the same.,0,Fewer than 15,0,A few times a week.,Never.,A few times a week.,A few times a week.,A few times a week.,A little bit less.,-1,15-30,A little bit less.,-1,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A lot more.,Every day or almost every day.,At least once an hour.,Never.,Never.,A lot more.,1,2,2,Every week.,3,0,1,1,1,5,2,2,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,29-Jan-21,7,en,1118018957,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",10,,4,3,4,3,4,18,She/her,0,1,1,0,,0,,1,L8P,L8P,L8P,1,0,0,0,0,0,0,0,0,0,0,,NDP,,3,2,3,2,3,1,3,4,3,0,-1,3,2,3,-2,-3,-2,4,28,0,0,0,no red meat,2,1,2,3,1,,1,1,,,9,,9,8,6,-2,3,2,4,3,2,2,2,18,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Between 7 AM and 8 AM,7:30:00,7.5,8.75,Between 9PM and 10PM,-2.5,Between 10PM and 11:30PM,-1.25,Between 8AM and 9AM,8.5,9.75,1,2,6,A little more.,1,15-30,1,About once a week.,Never.,Never.,Every day or almost every day.,A few times a week.,A little bit less.,-1,15-30,About the same.,0,3-5 times per day.,1,A lot less.,More than once a day.,More than once an hour- I've already done this at least 3 times while filling out this survey.,Once every few weeks.,Never.,A little bit more.,0,0,1,Most weeks.,5,0,1,1,3,5,3,3,2,4,1,0,5,4,"Over the lockdown, I have found myself wanting to do the activities that make me happy more, like reading and embroidery. But I often times find it hard to find the motivation to do more than just scrolling on TikTok ",,"I have gained a greater appreciation and understanding for who I spend my time with, my family and my true friends ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,6,en,1746086285,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",9,,4,4,4,4,4,20,He/him,1,0,,1,1,0,,1,L9H,L9H,L9H,1,0,0,0,0,0,0,0,0,0,0,,GREEN,,2,2,2,2,2,3,4,2,1,0,0,3,2,2,0,-1,-1,,,0,0,0,,1,1,1,2,1,1,1,1,1,,6,4,10,10,10,0,4,5,4,4,5,5,4,31,Between 9 PM and 10 PM,21:30:00,-2.5,2,Between 7 AM and 8 AM,7:30:00,7.5,10,Between 9PM and 10PM,-2.5,Between 9PM and 10PM,-2.5,Before 7AM,6,8.5,1,1,4,About the same.,0,30-60,2,Every day or almost every day.,Once every few weeks.,Never.,Never.,A few times a week.,A little bit more.,1,15-30,About the same.,0,3-5 times per day.,1,A little bit more.,A few times a week.,Never.,About once a week.,A few times a week.,A lot more.,0,0,0,Most weeks.,4,0,0,4,2,4,1,1,4,1,0,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,29-Jan-21,7,en,1271820063,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,14,"YES, I go to school",9,,4,1,2,2,3,12,NB,0,1,1,0,,0,,1,L8L,L8L,L8L,1,0,0,0,0,0,0,0,0,0,0,,DontKnow,,3,1,3,3,4,4,3,4,1,0,-3,3,2,1,0,0,0,0,29,0,0,0,,3,3,2,4,3,1,3,2,2,,15,8,23,5,3,-2,3,4,1,2,2,1,3,16,Between 9 PM and 10 PM,21:30:00,-2.5,2,Before 7 AM,6:00:00,6,8.5,Before 9PM,-3.5,Between 9PM and 10PM,-2.5,Before 7AM,6,8.5,1,4,7,A little less.,-1,,,Once every few weeks.,Never.,Never.,Every day or almost every day.,About once a week.,A lot less.,-2,15-30,About the same.,0,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A little bit more.,More than once a day.,A few times a day.,A few times a week.,Never.,A lot more.,0,0,0,Once every few weeks.,4,0,0,0,5,5,1,1,4,4,5,0,5,0,,A lot more family stuff popped up.,I've been doing a lot of writing. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,29-Jan-21,7,en,2070618351,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,17,"YES, I go to school",12,,3,4,3,4,2,16,,,0,,1,1,0,,1,L8H,L8H,L8H,1,0,0,0,0,0,0,0,0,0,0,,,,,1,1,0,0,2,2,0,0,0,0,3,2,0,-3,0,-1,0,,0,0,0,,1,3,1,1,2,2,3,1,5,,8,11,19,8,4,-4,2,2,5,4,3,2,4,22,Between 11:30 PM and 12:30 AM,0:00:00,0,4,Before 7 AM,6:00:00,6,6,Between 11:30PM and 12:30AM,0,Between 11:30PM and 12:30AM,0,Before 7AM,6,6,1,5,10,A lot less.,-2,Fewer than 15,0,Once every few weeks.,Never.,Never.,Never.,A few times a week.,A little bit less.,-1,30-60,About the same.,0,,,A little bit more.,Every day or almost every day.,A few times a day.,More than once a day.,A few times a week.,A little bit more.,,,,,2,0,0,0,4,3,2,3,0,0,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,5,en,1180798332,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,14,"YES, I go to school",9,,4,,3,3,3,,Refused,1,1,1,1,1,0,,2,L8J,L8J,L8J,0,1,0,0,0,0,0,0,0,0,0,,LIB,,1,1,2,3,3,3,4,4,2,0,,4,2,3,0,0,,0,,0,0,0,,1,1,1,1,1,1,1,1,4,,5,7,12,7,5,-2,4,4,4,4,4,5,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,29-Jan-21,7,en,1759444819,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,16,"YES, I go to school",11,,3,3,3,3,3,15,She/her,0,1,1,0,,0,,1,L9C,L9C,L9C,1,0,0,0,0,0,0,0,0,0,0,,LIB,,3,3,3,3,2,3,2,0,2,0,0,3,0,1,-2,0,0,4,27,0,0,0,,4,5,3,4,5,1,4,2,5,,21,12,33,6,2,-4,3,2,2,4,3,1,2,17,Between 11:30 PM and 12:30 AM,0:00:00,0,4,Between 8 AM and 9 AM,8:30:00,8.5,8.5,Between 10PM and 11:30PM,-1.25,Between 11:30PM and 12:30AM,0,Between 8AM and 9AM,8.5,8.5,2,3,9,A little more.,1,30-60,2,Every day or almost every day.,Never.,Never.,Never.,About once a week.,A lot more.,2,Fewer than 15,A little bit more.,1,3-5 times per day.,1,A little bit more.,More than once a day.,At least once an hour.,Never.,Never.,A lot more.,0,0,0,Every week.,2,0,2,0,1,5,1,3,4,1,0,3,1,0,,,,,,,,,,,,194.85,,,,,,,,,,,,,,,,,517.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,29-Jan-21,7,en,738457602,29-Jan-21,29-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",10,,4,3,1,2,2,12,She/her,0,1,1,1,1,0,,2,L8H,L8H,L8H,1,0,1,0,0,0,0,0,0,0,0,Mohawk Native,DisagreewAll,,2,2,2,1,1,1,4,0,0,0,-1,3,2,3,-4,-2,-4,0,10,1,1,0,,5,4,3,5,4,3,4,3,5,,21,15,36,5,3,-2,4,1,3,3,3,3,3,20,Before 9 PM,20:30:00,-3.5,1,Before 7 AM,6:00:00,6,9.5,Later than 1:30AM,2,Later than 1:30AM,2,Between 10AM and 11AM,10.5,8.5,5,5,11,About the same.,0,Fewer than 15,0,Once every few weeks.,Never.,Never.,Every day or almost every day.,About once a week.,About the same.,0,90+,A little bit less.,-1,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A little bit more.,More than once a day.,At least once an hour.,More than once a day.,Once every few weeks.,A little bit more.,0,0,0,Every week.,2,0,3,2,0,3,2,2,0,3,2,5,2,0,My depression is so bad that most days I can't get out of bed to do things I like,Since the semester ended I can hang out with my friends this week and get exercise just by walking for hours,I dont understand why my school has one semester full of all my academics and the other full of all the arts. The academic semester puts too much stress on me and its not fair. Id really like to stick it to whoever made it that way.,,,,,,,,,201.96,,,,,,,,,,,,,,,,,250.35,,,,,,,,,,,,,,,,,,,,,,124.63,,,,,,,,,,121.86,,,,632.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.58
